commit_url,num_dfy_files,num_insertions,num_deletions
https://github.com/Consensys/evm-dafny/commit/062b33eb913c172f7709cb897beb807aa2e4e8b2,2,5,4
https://github.com/Consensys/evm-dafny/commit/0d24be934cbb457cd4129f05cd94fae58c2de87e,1,4,5
https://github.com/Consensys/evm-dafny/commit/10e35644ee6f498dc2d02b9d14d68abb03a74306,1,9,4
https://github.com/Consensys/evm-dafny/commit/11236c30dcfab055b57d668c84633fcbddeaadb2,1,2,2
https://github.com/Consensys/evm-dafny/commit/114c153bc3fa9d030f0d69ee1b0b03afab5a3904,1,1,1
https://github.com/Consensys/evm-dafny/commit/11e524b92a1f1344d4d3f2b5233f32354b0b69f0,2,247,212
https://github.com/Consensys/evm-dafny/commit/11f8926081e6b6aa00e19e77045a674ce1058f79,3,7,7
https://github.com/Consensys/evm-dafny/commit/126b3c7fb94d27396638352b83984d2b226d358d,1,17,3
https://github.com/Consensys/evm-dafny/commit/132cd8a3f7463a385e04cafe7eb7b11cc9c4e913,1,1,1
https://github.com/Consensys/evm-dafny/commit/16b004702ea027df0b75cef2d7c9ba2a7e75dcad,1,4,2
https://github.com/Consensys/evm-dafny/commit/17739fcd71cad798ae1c7cfa550c6daed2f38a98,2,71,49
https://github.com/Consensys/evm-dafny/commit/18ae694235c08411b8d8f538b55367fd70aedba2,12,36,44
https://github.com/Consensys/evm-dafny/commit/1a89c03a5932441bba4f90aa1df669446fc7ae6d,1,6,2
https://github.com/Consensys/evm-dafny/commit/1ac12253f488a8cbb343d0d1c1d2683a6d47712e,2,13,5
https://github.com/Consensys/evm-dafny/commit/1acff8cf7b1dd4b38e78dd9b7b624724a7dab1a5,11,372,400
https://github.com/Consensys/evm-dafny/commit/1c150ce769f87db768ce58d31e0b5d6288761069,2,15,7
https://github.com/Consensys/evm-dafny/commit/1c52ab90a3b75ff15115c8acf06d1a58774f0c89,4,44,9
https://github.com/Consensys/evm-dafny/commit/1c7071f0fa611e4d9ca972e15c264f863a6c74a3,1,2,2
https://github.com/Consensys/evm-dafny/commit/1d8e370d25e78a8a8a39e7f3d516c0249f595e51,4,53,6
https://github.com/Consensys/evm-dafny/commit/21407b804a768d6a0c7c0399de4cab2d4035c8d2,4,292,334
https://github.com/Consensys/evm-dafny/commit/2186b792cf5fa88f78976d785518c247732eae3b,6,25,17
https://github.com/Consensys/evm-dafny/commit/218c18d9ed743179c4594b36394f296567c20a00,1,12,16
https://github.com/Consensys/evm-dafny/commit/232c91601592ae1080d8a9b9a48c7b03a3b5f86a,1,1,1
https://github.com/Consensys/evm-dafny/commit/23f666a12c25e42d5fd9304b0c9863d956600e92,20,694,535
https://github.com/Consensys/evm-dafny/commit/2406ba1b8662f61b44e9a6f58e731409e92a557b,1,12,4
https://github.com/Consensys/evm-dafny/commit/27939cef0e89c9235605f774285fed899b6e2be0,1,3,0
https://github.com/Consensys/evm-dafny/commit/27b89cd6ac77a49c2344662bb8c323f3bea7e47a,1,1,1
https://github.com/Consensys/evm-dafny/commit/292274f4ca4ad08749986337856663a077d5882f,1,474,491
https://github.com/Consensys/evm-dafny/commit/2bbb727c3f4bc11e08eaaf621a2554da4c00f9b5,1,1,1
https://github.com/Consensys/evm-dafny/commit/2d3b33b668f661b068c83f8292c8859f8b0d3941,4,249,11
https://github.com/Consensys/evm-dafny/commit/2ecb38088b819526831e227d2ca180463fcab235,4,77,79
https://github.com/Consensys/evm-dafny/commit/32927ca060e16d9df890206252fd047a65fd78a0,2,91,21
https://github.com/Consensys/evm-dafny/commit/336e5307e0658dadf5e7819a34669f17243bd6c7,1,2,5
https://github.com/Consensys/evm-dafny/commit/36df0f2f32eb3e17462f5fb64b4ce1dbeff0860c,4,58,44
https://github.com/Consensys/evm-dafny/commit/37a8d7c288377d56d625e245c5b8e15b86f42cae,1,1,1
https://github.com/Consensys/evm-dafny/commit/386dac5ae41ad0005cb55fa3d32b70a74257dded,1,5,5
https://github.com/Consensys/evm-dafny/commit/3a8ae40bdc3739ec98b453d793667644b0e1ee19,1,5,5
https://github.com/Consensys/evm-dafny/commit/3b7239383efe1ec835d86b1abc858b41cb13401a,1,0,0
https://github.com/Consensys/evm-dafny/commit/3b99c5720af3524e7222ef1e5ff21a69e965dec8,3,38,9
https://github.com/Consensys/evm-dafny/commit/3c659b5480786206107753e3e31ecc42bb4a4e31,1,2,3
https://github.com/Consensys/evm-dafny/commit/3e1fb20aca9f9a43bca36f7ca885bcbdcb3813dc,6,85,59
https://github.com/Consensys/evm-dafny/commit/407e93d4341d9be2af265e84ab32b2938823689a,2,3,3
https://github.com/Consensys/evm-dafny/commit/41a8445551002dd56da2d640d8f639c2fc6e3dea,1,38,16
https://github.com/Consensys/evm-dafny/commit/42e34759861623079b565f4c08d4cc6d507180fa,2,8,2
https://github.com/Consensys/evm-dafny/commit/45845f688819a9a93020f1d682212b76ce3da7f0,1,7,4
https://github.com/Consensys/evm-dafny/commit/47081c6a69f87e4175420086e69be6b2fd83510c,2,7,7
https://github.com/Consensys/evm-dafny/commit/4946bec67d3678a4debb86aa3870c293fe531ccc,2,3,4
https://github.com/Consensys/evm-dafny/commit/4dbb387069117c3e3476d3038039ef7c8ffd8532,1,1,1
https://github.com/Consensys/evm-dafny/commit/4e0b69bc3c39c759e2d9df777b108b0236aa2985,1,2,2
https://github.com/Consensys/evm-dafny/commit/52166a1a93f931658abc142b7f99cd87ad6c0d34,1,1,1
https://github.com/Consensys/evm-dafny/commit/52e7a0f6baa4888d14d2cd46321b1b27a753f01a,13,249,239
https://github.com/Consensys/evm-dafny/commit/5326b088ed62ca67fa77e0e66302a1d79539a0b5,1,2,2
https://github.com/Consensys/evm-dafny/commit/5437800c2ef542aa2ab666a8ff90dcd5f7532b2e,2,14,12
https://github.com/Consensys/evm-dafny/commit/57e11f1da035de57855f521dd8ae2e14ed818556,2,60,70
https://github.com/Consensys/evm-dafny/commit/58abe25070e2855c32466bf4f69cd8c1b166d9eb,2,92,16
https://github.com/Consensys/evm-dafny/commit/58b099d6c50122e2c3512e279951e58adf509222,19,345,345
https://github.com/Consensys/evm-dafny/commit/5b40d427f1f9683b0ac00a4d9172802346a55dec,3,48,56
https://github.com/Consensys/evm-dafny/commit/5e0028af249ce658d2690eda100e01cbc5f58692,1,7,6
https://github.com/Consensys/evm-dafny/commit/5f544b4ab78c6fa9cca9b68deb39b5e053ee9c1e,2,19,14
https://github.com/Consensys/evm-dafny/commit/5f7eeeb31ac611a180dcfe0bd8755fb30d6ee51b,1,5,17
https://github.com/Consensys/evm-dafny/commit/610231be283d1c206ddaceb86a04b3817cd9c444,2,8,19
https://github.com/Consensys/evm-dafny/commit/62d64b93923d31801747c6c7a6b13bfa492c72ea,1,1,1
https://github.com/Consensys/evm-dafny/commit/65bce7c46767220609aab38540ef801b286d79f7,1,4,3
https://github.com/Consensys/evm-dafny/commit/65f3db7e650f3647068f9683eef3a0c39b96b528,5,92,107
https://github.com/Consensys/evm-dafny/commit/661f7d335efaf51b5c3a70e537f2d1f744819eef,2,3,0
https://github.com/Consensys/evm-dafny/commit/671a02bf89ab0f60db312e126fbeec23546e551e,1,5,2
https://github.com/Consensys/evm-dafny/commit/67d01897258333f78f3134ae672260b195127268,4,42,118
https://github.com/Consensys/evm-dafny/commit/6a68699ba86d803d9fcc709c2e0d8b143de21a53,1,20,20
https://github.com/Consensys/evm-dafny/commit/6adc29758e72c20fc0b6fb337f938c82a9c3c84f,1,1,1
https://github.com/Consensys/evm-dafny/commit/6c09e0703abc8be7db5aa96ace541cdcfcb0f291,2,55,11
https://github.com/Consensys/evm-dafny/commit/6d7e9f70f13d2acd32d9b58db7bbaeb87bad5b28,4,60,30
https://github.com/Consensys/evm-dafny/commit/6f0f5203a2a71b2ca6c38a518fb2d649e42c8916,1,6,7
https://github.com/Consensys/evm-dafny/commit/71e58ad9baa08e320b06930ee51c1dc1c07e7155,1,38,7
https://github.com/Consensys/evm-dafny/commit/7301440204739af0c8f7b63395f175c904309d01,5,13,11
https://github.com/Consensys/evm-dafny/commit/74e862b58a580b65a824f14896bb902e7ddaa86a,1,2,2
https://github.com/Consensys/evm-dafny/commit/78bbfe87399f6756b5691e82449687f6359b533a,1,4,3
https://github.com/Consensys/evm-dafny/commit/79b9c8cfdb8c9c051e1658b7cc524b946e9d504d,1,2,2
https://github.com/Consensys/evm-dafny/commit/80353afc45b417dd0fb22f337fc39718551e4065,1,6,2
https://github.com/Consensys/evm-dafny/commit/80ffb6446de682cc58bcf1c2851c4b948779cd87,3,77,13
https://github.com/Consensys/evm-dafny/commit/81be3e3a24dd78cb6fc3bd54ac2e886aa31f51ce,4,567,447
https://github.com/Consensys/evm-dafny/commit/83d7ec064923e24bbcebe9d9ac8f61aaa84a6ff7,3,3,3
https://github.com/Consensys/evm-dafny/commit/83f8a038f0c658e5d2bb9a639dd49dc76b1f39d7,1,2,2
https://github.com/Consensys/evm-dafny/commit/840dfa67409d1a537b984b4c63319b4d5f4f850f,1,18,3
https://github.com/Consensys/evm-dafny/commit/84aee7894ee521185f68e53a349cfbfb1182953a,1,1,2
https://github.com/Consensys/evm-dafny/commit/8a4327acd3bbdc8d760aa4d07122c115e6ecadea,2,2,2
https://github.com/Consensys/evm-dafny/commit/8d10269334aab1721befb188cbacc357a3bf62d1,1,8,21
https://github.com/Consensys/evm-dafny/commit/8dd506764a5bd97ea3d941340de13dbfb8412c1d,1,1,1
https://github.com/Consensys/evm-dafny/commit/8fe7fe7bb925d80406f58daa5a7606c615fb6f8f,5,91,68
https://github.com/Consensys/evm-dafny/commit/91743bf0f388699aa28ddeebb212963eb33ac78b,1,75,20
https://github.com/Consensys/evm-dafny/commit/9339bd1162e560e113023de4811038276d59d9b6,2,14,4
https://github.com/Consensys/evm-dafny/commit/943714fdfdc209fbfbd83ed52c647cd1c1c500a3,1,6,5
https://github.com/Consensys/evm-dafny/commit/97c11196ab5463b457945ae425659da2d9644ed0,4,72,45
https://github.com/Consensys/evm-dafny/commit/98cd2e574295e3752bc726b391c90b8da8e085ac,2,4,4
https://github.com/Consensys/evm-dafny/commit/9933e63a739d5784244e2c01773f98a29775d399,1,1,1
https://github.com/Consensys/evm-dafny/commit/9957934ff154d88af5aa957fee15f296339bba04,1,7,6
https://github.com/Consensys/evm-dafny/commit/9b6a7fdf661e7711af4ae3d6a8323464a1ee5a92,1,139,136
https://github.com/Consensys/evm-dafny/commit/9e5bddf2b4468bdc40092eb685f273e2c32bc4a5,2,54,16
https://github.com/Consensys/evm-dafny/commit/9efa7ceb95aa8d3ea1473ed6e645b3bdc5eab030,2,7,6
https://github.com/Consensys/evm-dafny/commit/a4af1a1b03489938fee530d54b72454d7bab8002,5,112,60
https://github.com/Consensys/evm-dafny/commit/a4dc847e2baf75fa5bca6522f560c7ea9efac5a8,1,1,1
https://github.com/Consensys/evm-dafny/commit/a8b0a9528998d1a8c2f427cb89e932052e0aac72,2,35,38
https://github.com/Consensys/evm-dafny/commit/aa29598de018aa92916b97cc43243a5196e22a75,9,254,254
https://github.com/Consensys/evm-dafny/commit/ac5809a712acfc9bf7d93480d2e04901b8f3dce2,1,1,1
https://github.com/Consensys/evm-dafny/commit/ad94670d9fdc6ea858e770e5f77def9556e0984f,4,32,6
https://github.com/Consensys/evm-dafny/commit/adbc135f57c88f80b1a446bafd54f11eb124c922,1,5,4
https://github.com/Consensys/evm-dafny/commit/ae821aa41ba2b45a3fec641b10082dbf9df2b497,3,20,12
https://github.com/Consensys/evm-dafny/commit/af7d6df97d2a7be67ad00892370623c5623127e9,2,16,13
https://github.com/Consensys/evm-dafny/commit/af863789b2b78e1598c544354dc87b85124519b3,1,17,1
https://github.com/Consensys/evm-dafny/commit/b02b4ac335af6fd318341f1f0d3f180193e0a2d8,2,6,6
https://github.com/Consensys/evm-dafny/commit/b05bff7253ed0fbfac0efceb2922b3acfc906e08,1,318,0
https://github.com/Consensys/evm-dafny/commit/b07f1a1f86638bb9021b90a207f00f71702023fa,2,169,154
https://github.com/Consensys/evm-dafny/commit/b080f7ce0ba55c4c7d4cf468387e5464738d6ebf,1,1,1
https://github.com/Consensys/evm-dafny/commit/b1765a156e87eef13fd6588e91672712b8d3bce4,1,1,1
https://github.com/Consensys/evm-dafny/commit/b67dc380dc5965d1a765dfa347e70edc2c160c14,1,2,2
https://github.com/Consensys/evm-dafny/commit/b933dfa901c8fac016f2dee49856deb1cd56a275,1,63,2
https://github.com/Consensys/evm-dafny/commit/ba12e36c5aba35ee9eff220bb6bcc592b7e4487d,1,20,10
https://github.com/Consensys/evm-dafny/commit/be668df32dd82d890ef35b5b771f3cd58cdbb7fc,4,23,24
https://github.com/Consensys/evm-dafny/commit/bec340063632f06d0bbc19e000cef8052a839783,2,22,93
https://github.com/Consensys/evm-dafny/commit/bf233dffcecfbbd7b77183e718548b097b50dfad,1,43,36
https://github.com/Consensys/evm-dafny/commit/bf3cf5b0dd75b90deed0ae0afb56101365f355c0,1,1,1
https://github.com/Consensys/evm-dafny/commit/bf9c9dc5e0e7c60e2f9f66c38830f62c426f7f68,1,27,29
https://github.com/Consensys/evm-dafny/commit/c21d559145b4d776ab041f617c458ce881c5560e,5,61,59
https://github.com/Consensys/evm-dafny/commit/c34f9962263e892ec2192e2864a44b7459aff0a1,5,39,12
https://github.com/Consensys/evm-dafny/commit/c391531b96576b9e2362925d3d669cd5b07ba764,1,122,0
https://github.com/Consensys/evm-dafny/commit/c86eb182a6305e36f5e6ffdfca84ab5674830847,1,1,1
https://github.com/Consensys/evm-dafny/commit/cb09575119909f1b6fdd77a555f0796354f1022f,1,11,10
https://github.com/Consensys/evm-dafny/commit/cb43d47c72cc3522119247404b9e6022005287d6,1,2,2
https://github.com/Consensys/evm-dafny/commit/cb6a5403516c9ba26735eef61fa3e17bce45d5d3,6,0,1798
https://github.com/Consensys/evm-dafny/commit/cd628e27aed1a984574e1f7fc17e3e616b53e739,2,74,24
https://github.com/Consensys/evm-dafny/commit/cd89a2cba36652af07b9f67f4681a827f9d6b64e,1,6,6
https://github.com/Consensys/evm-dafny/commit/cfa0d371777830c5ae6b984cba43d19f191b2cd6,1,1,1
https://github.com/Consensys/evm-dafny/commit/d06339080206b0db252c576b4876f10df0c96c30,1,4,4
https://github.com/Consensys/evm-dafny/commit/d385ef58b8468afd22f40c80079c00dc0a798a9f,2,32,35
https://github.com/Consensys/evm-dafny/commit/d5bb2cc51ecb31808654237089c7ac7bfa81f176,3,14,5
https://github.com/Consensys/evm-dafny/commit/d880e08cda224873b6dba4afb6a9416e28fe3e20,1,5,5
https://github.com/Consensys/evm-dafny/commit/dab1c8104e3e153a4a3ca28b6af30d73bc47a093,2,6,2
https://github.com/Consensys/evm-dafny/commit/db34e1cb8856e3e19bb604aaaeba2a288790d081,4,32,32
https://github.com/Consensys/evm-dafny/commit/db4f3712c1c4750a40f08c0e8662ca86dc0c929f,3,57,39
https://github.com/Consensys/evm-dafny/commit/dcb76d49eb3628f30b535f3bef77fcb04805b3ea,1,210,0
https://github.com/Consensys/evm-dafny/commit/de60c8de029f1d2d95e6859d0a73271d49715e99,2,2,2
https://github.com/Consensys/evm-dafny/commit/dfb3f2b651b8cfa2c7c9f53ba7611fd0062dbcb4,6,75,80
https://github.com/Consensys/evm-dafny/commit/e6ce1a74ec528e647967c8023e830fe87264f9cc,1,3,7
https://github.com/Consensys/evm-dafny/commit/e74497c2fe39d34a06db943a4f982fce50512fb3,1,2,2
https://github.com/Consensys/evm-dafny/commit/e8d1094248ef5319e2ef3c84609021218e91d98c,1,2,2
https://github.com/Consensys/evm-dafny/commit/ea2890aafcf942b9cfa8454a587f082ff18fcc97,1,31,24
https://github.com/Consensys/evm-dafny/commit/ea66c1d8bf8efc8c7deeab35d33b013d693245df,2,101,38
https://github.com/Consensys/evm-dafny/commit/eabd7fc50a3eddeb1ffb404cd80985b979731559,4,7,7
https://github.com/Consensys/evm-dafny/commit/ec61cb1ecbc5a5852db71db429dbab786a1b532d,1,2,5
https://github.com/Consensys/evm-dafny/commit/edc5aced0f267c501127c5b0ab156d43e71a8896,2,8,8
https://github.com/Consensys/evm-dafny/commit/ee6615ecb28e5a8b1303654a965434e36a4a320a,2,36,31
https://github.com/Consensys/evm-dafny/commit/ee89a8100e7777032e5647da914fd3d41bfd0d6f,1,6,6
https://github.com/Consensys/evm-dafny/commit/f0f5ca20039d5dff2580bedb54d4578163f59d4a,3,330,337
https://github.com/Consensys/evm-dafny/commit/f1076e793a9c90a66f069d0482ce65230ceaca25,1,59,4
https://github.com/Consensys/evm-dafny/commit/f165e45df0450faad257608795868d2315b7d950,3,25,2
https://github.com/Consensys/evm-dafny/commit/f2430e32791c64dad7a7594f6a9f87869691056e,2,47,76
https://github.com/Consensys/evm-dafny/commit/f2697d45baa9afed3f5abfd60084a35d85cbfc7d,7,2458,1735
https://github.com/Consensys/evm-dafny/commit/f4b82a9f8c57b6a94bb8e245701227123c37deb4,2,37,117
https://github.com/Consensys/evm-dafny/commit/f6836535a5c94ec2333059d6e25ac36258f2546e,1,2,1
https://github.com/Consensys/evm-dafny/commit/f99610cecc6bc2602bf26d44cb26e14a00f956d2,1,3,3
https://github.com/Consensys/evm-dafny/commit/fae233946ff1ae44cdfdba9fa4889fffed7d997e,1,9,9
https://github.com/Consensys/evm-dafny/commit/fb80caad4603f0a1bd4b8149fd3a32a53ce25c34,1,1,3
https://github.com/Consensys/evm-dafny/commit/fbeeec40ab3d8a29b1acd197b1caa5ef1b66e615,1,1,1
https://github.com/cristirusu-99/Dafny-Practice/commit/0eff0b08716bbbb162d8d00d112ef0a2b89d4fa9,1,89,92
https://github.com/cristirusu-99/Dafny-Practice/commit/339a06ff9be7f84904b8f04275b88a39747bc6fc,1,30,11
https://github.com/cristirusu-99/Dafny-Practice/commit/3886a780c0e4b181936ec1f031f1aa270c40e9ed,1,44,43
https://github.com/cristirusu-99/Dafny-Practice/commit/78631ed1496b59530e058f0d85453cd15f3e0a6e,1,52,5
https://github.com/cristirusu-99/Dafny-Practice/commit/bf0dc0b910ab53f02012c136612b30969c748b1e,1,73,27
https://github.com/dafny-lang/Dafny-VMC/commit/0141a42f6e9850eca2e2ca2c64783ed0ef642a0a,1,34,8
https://github.com/dafny-lang/Dafny-VMC/commit/0b35d0f9fd37469749f6352d2a1f19d578cac146,3,23,60
https://github.com/dafny-lang/Dafny-VMC/commit/0da927154dbbd3c5db9bbedb2259fb742e08a9cb,4,124,44
https://github.com/dafny-lang/Dafny-VMC/commit/0de0af12ad2edc33e483117f5e78a4944c30caa4,3,118,104
https://github.com/dafny-lang/Dafny-VMC/commit/1645c83499bf39c91614ec63e99718ea2d8ff594,1,1,1
https://github.com/dafny-lang/Dafny-VMC/commit/186eec3de3078f5e91b60782c297d302f5f04a81,1,4,1
https://github.com/dafny-lang/Dafny-VMC/commit/19b6f4f9051699792fd9399cbf8ed1e25f48c218,1,2,1
https://github.com/dafny-lang/Dafny-VMC/commit/1a93c6eefaac5ed46a33f56c343a486fde893b72,1,17,0
https://github.com/dafny-lang/Dafny-VMC/commit/1d7294d11b5711e52f5205403fb4356eaf558e47,12,323,140
https://github.com/dafny-lang/Dafny-VMC/commit/1f590ffdced9e259d1517773413e5a249cf56484,12,646,68
https://github.com/dafny-lang/Dafny-VMC/commit/214f28325aa80b406f8e6c708430da3048147275,20,176,161
https://github.com/dafny-lang/Dafny-VMC/commit/24d59021e2e07ea6d41b3eaa0ae561008c4b3d80,2,172,178
https://github.com/dafny-lang/Dafny-VMC/commit/27a66014fd3a9e65763465f3d595a5ad5e2ef7f0,4,348,244
https://github.com/dafny-lang/Dafny-VMC/commit/2a1728bf361de03f84241724db98c746815dc151,5,227,58
https://github.com/dafny-lang/Dafny-VMC/commit/2e3e846e1022d5795c5142c07445996c071d7efa,1,4,0
https://github.com/dafny-lang/Dafny-VMC/commit/2e6a07f5ed89fc6355e23afeb292f350369abfc1,3,132,134
https://github.com/dafny-lang/Dafny-VMC/commit/3007adf16cb5bc6aace8ba4094df97c94954d858,6,184,20
https://github.com/dafny-lang/Dafny-VMC/commit/38e583e022484ebeb9997f193b0baa5a4f6faf86,4,2,8
https://github.com/dafny-lang/Dafny-VMC/commit/3b40ceb17e74f39b028f7d723ca0a158992b2057,1,33,2
https://github.com/dafny-lang/Dafny-VMC/commit/40dd2c1833f803bfeecaa7b74c4822f9db62daa0,3,21,37
https://github.com/dafny-lang/Dafny-VMC/commit/413f8e9d85f9970fee7c30526bac0ab9578fd2b5,2,3,3
https://github.com/dafny-lang/Dafny-VMC/commit/424ae1b52444d657b136f6ac03ab4de256b2b505,3,246,338
https://github.com/dafny-lang/Dafny-VMC/commit/447e09093f724b77f2d17e7290aeec35a6f90947,1,10,6
https://github.com/dafny-lang/Dafny-VMC/commit/458556fffdecff258b487773d6651e5498a7ccd0,1,1,1
https://github.com/dafny-lang/Dafny-VMC/commit/464fb4e275d40569d79624f0de2f12d78e147b2d,2,4,4
https://github.com/dafny-lang/Dafny-VMC/commit/46773608b6a23c7551ffa7bc24fb71bb53bc65d9,1,5,36
https://github.com/dafny-lang/Dafny-VMC/commit/493d1b52fe649e343c70e1a34bf9501d8d2ec862,2,60,52
https://github.com/dafny-lang/Dafny-VMC/commit/4aaa8876659bed0e0faf261d55df0e8e1de8f0db,1,4,4
https://github.com/dafny-lang/Dafny-VMC/commit/4bb490d2d33bcfb676c2dd79348dabd7d7de20d8,1,3,3
https://github.com/dafny-lang/Dafny-VMC/commit/513ab2e8b5dda380185f882aa44ba36a7960481b,6,233,189
https://github.com/dafny-lang/Dafny-VMC/commit/56133ceee982547df0e95121ed6a63abffc52efa,9,226,118
https://github.com/dafny-lang/Dafny-VMC/commit/59ca4bf1ae79f72e4be502032f00f7ce03338d98,22,425,186
https://github.com/dafny-lang/Dafny-VMC/commit/5bf77387050f06f65bef7171b58cd3ec4dc5b5c1,2,71,16
https://github.com/dafny-lang/Dafny-VMC/commit/67806c09a3a2f1b35c786902eb2243592f0bb831,2,32,28
https://github.com/dafny-lang/Dafny-VMC/commit/67d08ea7c2bf66532d048747dafc736fc350efc6,7,257,42
https://github.com/dafny-lang/Dafny-VMC/commit/6920653b8ff33dc9564097135b9c119ae0bc55ec,1,3,2
https://github.com/dafny-lang/Dafny-VMC/commit/6aa9613e9c32ca3599c24d84eae8f5b285fdaa29,3,44,1
https://github.com/dafny-lang/Dafny-VMC/commit/6d1525e7d50c708bf7351987e5cb4783a1a9e5a3,1,1,1
https://github.com/dafny-lang/Dafny-VMC/commit/6e282dbfa4029f6d712f3f51ba2d39dbc02f5f04,4,12,12
https://github.com/dafny-lang/Dafny-VMC/commit/6ea47772fd074c0df15a2c8b0cca21f7a61a78cf,1,3,9
https://github.com/dafny-lang/Dafny-VMC/commit/6f8b8fb802bc4f2c13fe75ab4490f810edc95498,1,1,0
https://github.com/dafny-lang/Dafny-VMC/commit/6f9c3c908f949934fcf09ac8c3171d50f504d078,3,45,4
https://github.com/dafny-lang/Dafny-VMC/commit/715153b709bbd64d0f92107704f81bcf854ae3f7,2,51,57
https://github.com/dafny-lang/Dafny-VMC/commit/757dee1d3e3e5693848b8d29feed8242a05d9ebb,1,4,0
https://github.com/dafny-lang/Dafny-VMC/commit/781136b035effeff8f0fef4a29fdcaae8d697354,2,2,2
https://github.com/dafny-lang/Dafny-VMC/commit/78df864a3176c0e184c5263fd9a8b674c0ba0155,1,1,1
https://github.com/dafny-lang/Dafny-VMC/commit/79e90933ad627333bea6201f58deb52d4916c3ac,2,85,31
https://github.com/dafny-lang/Dafny-VMC/commit/7dc7560e1ea6ac6a578d2ba2c150063b92239cf9,6,57,22
https://github.com/dafny-lang/Dafny-VMC/commit/8368ef3a4c4f4f503d47397ecc006e764434f9de,1,1,1
https://github.com/dafny-lang/Dafny-VMC/commit/86a2c9a1de5695c7908b2568065c31b25e0e265c,7,78,4
https://github.com/dafny-lang/Dafny-VMC/commit/8a1a4f94ca1578957db00395ca2e60df8a462018,1,4,4
https://github.com/dafny-lang/Dafny-VMC/commit/8c1b0662f3cd6774bb112c3b3dd420e193fb3f63,32,820,406
https://github.com/dafny-lang/Dafny-VMC/commit/8da7b4ec06b098f82841dbc5a84e8f63dff9ec0b,2,214,146
https://github.com/dafny-lang/Dafny-VMC/commit/8e59eeac2cd11bf0a1eb62163240fbb8e70340b3,21,741,743
https://github.com/dafny-lang/Dafny-VMC/commit/8fb80e3a3dde771013d247037510ac36672df3bf,1,9,9
https://github.com/dafny-lang/Dafny-VMC/commit/93117fa0344aa03126c0c8443cda6da5a55c90f0,2,13,32
https://github.com/dafny-lang/Dafny-VMC/commit/967ad1e81c9fa075e7d5efd754a7f96be06c3180,1,2,2
https://github.com/dafny-lang/Dafny-VMC/commit/96eed887218c6a89961d5769d560c4905a64c0dc,1,12,4
https://github.com/dafny-lang/Dafny-VMC/commit/98110dc3db15a44aadc52b82c123ec6beee38178,6,260,17
https://github.com/dafny-lang/Dafny-VMC/commit/9fbbd9bb79164c6778100f6b9d9d4654b84b3bb5,3,13,40
https://github.com/dafny-lang/Dafny-VMC/commit/a199f4413b5389cda57069393ffed37f617fe589,3,48,65
https://github.com/dafny-lang/Dafny-VMC/commit/a6554f5e956d2e391503cd91ffded0edb1e3e5b4,1,53,31
https://github.com/dafny-lang/Dafny-VMC/commit/a93f9243577e7af61702b289e8afe8a068edf3b3,4,127,70
https://github.com/dafny-lang/Dafny-VMC/commit/ab0be7cef69adb71ddae001fcc55b02165be4b01,1,225,0
https://github.com/dafny-lang/Dafny-VMC/commit/ac936ea78baecef4a0953ff9b98b5a73491ae465,2,9,5
https://github.com/dafny-lang/Dafny-VMC/commit/b1336eb18c320746c750d04f5132fd2de86858f9,1,1,1
https://github.com/dafny-lang/Dafny-VMC/commit/b4f0f84d5852968ac439564a24a828648b1b5458,1,4,4
https://github.com/dafny-lang/Dafny-VMC/commit/b58471e480466f1dc77d7899473da7c7af4a6b28,2,15,15
https://github.com/dafny-lang/Dafny-VMC/commit/b5df12b10cc54a44bd92238e1ed662668c28b887,1,1,1
https://github.com/dafny-lang/Dafny-VMC/commit/b8a91b27a13f29cf07489c39057783317f9a1cca,1,17,0
https://github.com/dafny-lang/Dafny-VMC/commit/bde5f3f47a0ec2031c9b8d7fcf1cc9193badabcb,13,386,4
https://github.com/dafny-lang/Dafny-VMC/commit/bea2b88602523543fa8a0b2f0a49839d081a2595,1,3,1
https://github.com/dafny-lang/Dafny-VMC/commit/c2b0871646174d225cd6bfa2e45d2d765caf61bc,3,19,4
https://github.com/dafny-lang/Dafny-VMC/commit/c8a6bf9b0b5fa8ce6c3c57514ea18473e597a253,37,763,760
https://github.com/dafny-lang/Dafny-VMC/commit/ce22b4364872a31fcc60c2fb2f1fdc534b1f0bf2,1,7,6
https://github.com/dafny-lang/Dafny-VMC/commit/cec3ec88fa123edefd9bae877c1671db4a19c8a1,7,451,9
https://github.com/dafny-lang/Dafny-VMC/commit/cefe0f6248f3c00214cb5355e1bb5e45a1c3d92c,1,228,0
https://github.com/dafny-lang/Dafny-VMC/commit/d09fa5e7df7cdfa99970ca4cc0321034d9ba1615,9,879,796
https://github.com/dafny-lang/Dafny-VMC/commit/d6b977d877279cf461444f661e22c801c99c8865,1,16,1
https://github.com/dafny-lang/Dafny-VMC/commit/d7a88864225568fbf1e03410d9313879e11a6237,1,3,2
https://github.com/dafny-lang/Dafny-VMC/commit/d7f08ecf94893a9e1cfd411d84a99d2a9475d307,1,9,4
https://github.com/dafny-lang/Dafny-VMC/commit/d8e86dd8b8a5e8496468e53b491d163171789b2b,2,6,17
https://github.com/dafny-lang/Dafny-VMC/commit/db270cf1a1532add2fec9097490b1d41abe5d29d,1,10,6
https://github.com/dafny-lang/Dafny-VMC/commit/dc9fa3b9bc3487cd08df7e4d904f4ecd18660933,1,3,0
